Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,FairProjection,,0.1,0.41909814323607425,0.17038551070232213,True,completed_without_exception,convergence_not_observable,,2.892781943985028,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,0.41644562334217505,0.2151819678646454,True,completed_without_exception,convergence_not_observable,,2.9425896479806397,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,0.4217506631299735,0.26769999432237546,True,completed_without_exception,convergence_not_observable,,2.965196603006916,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,0.4217506631299735,0.26769999432237546,True,completed_without_exception,convergence_not_observable,,2.9879073289921507,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.0,0.4005305039787798,0.09359563958439787,True,completed_without_exception,optimal,,0.06102440399990883,optimal,,,,,,3.491415931367037e-08,0.49420113590646336,CLARABEL,OSQP
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.1,0.41379310344827586,0.1586896042695736,True,completed_without_exception,optimal,,0.0592947679979261,optimal,,,,,,0.10000000757710706,0.47342004544381844,CLARABEL,OSQP
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.2,0.4270557029177719,0.2560040878896269,True,completed_without_exception,optimal,,0.05840755200188141,optimal,,,,,,0.2000000002907898,0.46967776383426724,CLARABEL,OSQP
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.3,0.41114058355437666,0.26185204110600124,True,completed_without_exception,optimal,,0.055970196015550755,optimal,,,,,,0.22429668047700893,0.46955399908840684,CLARABEL,OSQP
DRUG,4,23,230777,GBM,"{'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': np.int64(32), 'n_estimators': np.int64(197), 'min_child_samples': np.int64(78), 'max_depth': np.int64(14)}",paper,Fair-transport,,0.4,0.41114058355437666,0.26185204110600124,True,completed_without_exception,optimal,,0.05657831599819474,optimal,,,,,,0.22429668078084897,0.4695539992003972,CLARABEL,OSQP
DRUG,4,24,240777,reglog,{},paper,Unfair,,,0.46153846153846156,0.32589564526202236,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
DRUG,4,24,240777,reglog,{},paper,Our Eps-Fair,0.0,,0.4403183023872679,0.07693181172997215,True,0,Optimization terminated successfully,22.0,0.026264743006322533,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,reglog,{},paper,Our Eps-Fair,0.1,,0.46419098143236076,0.16453755748594787,True,0,Optimization terminated successfully,13.0,0.015928048000205308,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,reglog,{},paper,Our Eps-Fair,0.2,,0.47480106100795755,0.1811446090955544,True,0,Optimization terminated successfully,9.0,0.010823973003425635,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,reglog,{},paper,Our Eps-Fair,0.3,,0.46419098143236076,0.30647816953386703,True,0,Optimization terminated successfully,11.0,0.013209555996581912,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,reglog,{},paper,Our Eps-Fair,0.4,,0.46153846153846156,0.32589564526202236,True,0,Optimization terminated successfully,1.0,0.0012851249921368435,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,reglog,{},paper,Our Eps-Fair,0.5,,0.46153846153846156,0.32589564526202236,True,0,Optimization terminated successfully,1.0,0.001254845003131777,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,reglog,{},paper,FairProjection,,0.0,0.4482758620689655,0.1213308351785613,True,completed_without_exception,convergence_not_observable,,2.98412910400657,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,reglog,{},paper,FairProjection,,0.1,0.4562334217506631,0.18267756770567195,True,completed_without_exception,convergence_not_observable,,2.984911922001629,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,reglog,{},paper,FairProjection,,0.2,0.47214854111405835,0.16530403679100664,True,completed_without_exception,convergence_not_observable,,3.032066080995719,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,reglog,{},paper,FairProjection,,0.5,0.46153846153846156,0.32589564526202236,True,completed_without_exception,convergence_not_observable,,2.9741316580038983,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,reglog,{},paper,FairProjection,,0.75,0.46153846153846156,0.32589564526202236,True,completed_without_exception,convergence_not_observable,,2.9109591040032683,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,reglog,{},paper,Fair-transport,,0.0,0.44562334217506633,0.10319082495883722,True,completed_without_exception,optimal,,0.06039858500298578,optimal,,,,,,2.562093703861734e-09,0.5803288412819889,CLARABEL,OSQP
DRUG,4,24,240777,reglog,{},paper,Fair-transport,,0.1,0.46419098143236076,0.15255776982910352,True,completed_without_exception,optimal,,0.05769611499272287,optimal,,,,,,0.1000000020550332,0.5667418138065787,CLARABEL,OSQP
DRUG,4,24,240777,reglog,{},paper,Fair-transport,,0.2,0.47214854111405835,0.24138420484869133,True,completed_without_exception,optimal,,0.06004602801112924,optimal,,,,,,0.2000000053263888,0.5622632387608463,CLARABEL,OSQP
DRUG,4,24,240777,reglog,{},paper,Fair-transport,,0.3,0.47745358090185674,0.34431953670584226,True,completed_without_exception,optimal,,0.05744683701777831,optimal,,,,,,0.30000000126615667,0.5606907636087456,CLARABEL,OSQP
DRUG,4,24,240777,reglog,{},paper,Fair-transport,,0.4,0.46684350132625996,0.3356043831261,True,completed_without_exception,optimal,,0.057763293996686116,optimal,,,,,,0.31526001440045,0.5606626158310055,CLARABEL,OSQP
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Unfair,,,0.46153846153846156,0.2630727303696133,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Our Eps-Fair,0.0,,0.4270557029177719,0.06932379492420371,True,0,Optimization terminated successfully,19.0,0.020630988001357764,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Our Eps-Fair,0.1,,0.4509283819628647,0.17064100380400843,True,0,Optimization terminated successfully,11.0,0.012831091997213662,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Our Eps-Fair,0.2,,0.46153846153846156,0.2630727303696133,True,0,Optimization terminated successfully,1.0,0.0012311790051171556,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Our Eps-Fair,0.3,,0.46153846153846156,0.2630727303696133,True,0,Optimization terminated successfully,1.0,0.001191769988508895,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Our Eps-Fair,0.4,,0.46153846153846156,0.2630727303696133,True,0,Optimization terminated successfully,1.0,0.0011960069969063625,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Our Eps-Fair,0.5,,0.46153846153846156,0.2630727303696133,True,0,Optimization terminated successfully,1.0,0.0012163880019215867,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,FairProjection,,0.0,0.4217506631299735,0.13069891557372398,True,completed_without_exception,convergence_not_observable,,2.9196345810050843,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,FairProjection,,0.1,0.4482758620689655,0.2786578095724749,True,completed_without_exception,convergence_not_observable,,2.994626526007778,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,FairProjection,,0.2,0.46153846153846156,0.2630727303696133,True,completed_without_exception,convergence_not_observable,,2.9604204290080816,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,FairProjection,,0.5,0.46153846153846156,0.2630727303696133,True,completed_without_exception,convergence_not_observable,,2.9067674499965506,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,FairProjection,,0.75,0.46153846153846156,0.2630727303696133,True,completed_without_exception,convergence_not_observable,,3.0381710060028126,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Fair-transport,,0.0,0.4217506631299735,0.06253903366831318,True,completed_without_exception,optimal,,0.06529216701164842,optimal,,,,,,4.217202309586554e-09,0.6537092906570059,CLARABEL,OSQP
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Fair-transport,,0.1,0.4482758620689655,0.17748254130471813,True,completed_without_exception,optimal,,0.04702077199181076,optimal,,,,,,0.10000000018626731,0.6496048469715573,CLARABEL,OSQP
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Fair-transport,,0.2,0.4482758620689655,0.34982683245330154,True,completed_without_exception,optimal,,0.06374929299636278,optimal,,,,,,0.16180740375949212,0.6494669588005533,CLARABEL,OSQP
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Fair-transport,,0.3,0.46949602122015915,0.2737750525180264,True,completed_without_exception,optimal,,0.06374725000932813,optimal,,,,,,0.16180736187995165,0.6494669582268756,CLARABEL,OSQP
DRUG,4,24,240777,RF,"{'n_estimators': np.int64(19), 'min_samples_split': np.int64(3), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(2)}",paper,Fair-transport,,0.4,0.4588859416445623,0.2737750525180264,True,completed_without_exception,optimal,,0.06450377700093668,optimal,,,,,,0.16180735405341887,0.6494669580778404,CLARABEL,OSQP
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Unfair,,,0.46153846153846156,0.29395900755124055,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Our Eps-Fair,0.0,,0.4270557029177719,0.03997047635269402,True,0,Optimization terminated successfully,17.0,0.019237079002778046,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Our Eps-Fair,0.1,,0.4562334217506631,0.13126667802191566,True,0,Optimization terminated successfully,18.0,0.020305049009039067,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Our Eps-Fair,0.2,,0.4482758620689655,0.24828251859422015,True,0,Optimization terminated successfully,13.0,0.014127083006314933,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Our Eps-Fair,0.3,,0.46153846153846156,0.29395900755124055,True,0,Optimization terminated successfully,1.0,0.001280787997529842,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Our Eps-Fair,0.4,,0.46153846153846156,0.29395900755124055,True,0,Optimization terminated successfully,1.0,0.0012291780003579333,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Our Eps-Fair,0.5,,0.46153846153846156,0.29395900755124055,True,0,Optimization terminated successfully,1.0,0.0012949440133525059,completed_without_exception,,,,,,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,FairProjection,,0.0,0.4482758620689655,0.11886106852892747,True,completed_without_exception,convergence_not_observable,,3.1771590700082015,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,FairProjection,,0.1,0.4403183023872679,0.19091012320445125,True,completed_without_exception,convergence_not_observable,,3.0101968980015954,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,FairProjection,,0.2,0.4482758620689655,0.2881110543348663,True,completed_without_exception,convergence_not_observable,,3.010612643993227,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,FairProjection,,0.5,0.46153846153846156,0.29395900755124055,True,completed_without_exception,convergence_not_observable,,2.948417787993094,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,FairProjection,,0.75,0.46153846153846156,0.29395900755124055,True,completed_without_exception,convergence_not_observable,,2.9017870780080557,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Fair-transport,,0.0,0.4297082228116711,0.03897689206835858,True,completed_without_exception,optimal,,0.05792202900920529,optimal,,,,,,1.5380508811002613e-09,0.5929872407115648,CLARABEL,OSQP
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Fair-transport,,0.1,0.4562334217506631,0.12056435587350256,True,completed_without_exception,optimal,,0.04959277201851364,optimal,,,,,,0.10000000050517913,0.583574068426748,CLARABEL,OSQP
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Fair-transport,,0.2,0.4535809018567639,0.26769999432237546,True,completed_without_exception,optimal,,0.05734701199980918,optimal,,,,,,0.2000000016666265,0.5809681381729457,CLARABEL,OSQP
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Fair-transport,,0.3,0.46419098143236076,0.2891046386192017,True,completed_without_exception,optimal,,0.048652207013219595,optimal,,,,,,0.23049161626187722,0.5808266410713614,CLARABEL,OSQP
DRUG,4,24,240777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 20, 'num_leaves': np.int64(19), 'n_estimators': np.int64(51), 'min_child_samples': np.int64(81), 'max_depth': np.int64(16)}",paper,Fair-transport,,0.4,0.46419098143236076,0.2891046386192017,True,completed_without_exception,optimal,,0.0486189259972889,optimal,,,,,,0.23049161623100736,0.5808266410400348,CLARABEL,OSQP
